dataset_id,canonical_smiles,murcko_scaffold,scaffold_key,split
D3R_001298,CC(=O)Nc1ccc2nc3cc(N(c4ccccc4)c4ccccc4)ccc3nc2c1,c1ccc(N(c2ccccc2)c2ccc3nc4ccccc4nc3c2)cc1,c1ccc(N(c2ccccc2)c2ccc3nc4ccccc4nc3c2)cc1,train
D3R_001299,CC(=O)Nc1ccc2nc3cc(N(c4ccccc4C)c4ccccc4C)ccc3nc2c1,c1ccc(N(c2ccccc2)c2ccc3nc4ccccc4nc3c2)cc1,c1ccc(N(c2ccccc2)c2ccc3nc4ccccc4nc3c2)cc1,train
D3R_001300,CC(=O)Nc1ccc2nc3cc(N)ccc3nc2c1,c1ccc2nc3ccccc3nc2c1,c1ccc2nc3ccccc3nc2c1,train
D3R_001301,CC(=O)Nc1ccc2nc3cc(NC(C)=O)ccc3nc2c1,c1ccc2nc3ccccc3nc2c1,c1ccc2nc3ccccc3nc2c1,train
D3R_001302,CC(=O)Nc1cccc(/C(C)=N/NC(=O)c2ccc(C(N)=O)cc2)c1,O=C(N/N=C/c1ccccc1)c1ccccc1,O=C(NN=Cc1ccccc1)c1ccccc1,train
D3R_001303,CC(=O)Nc1cccc(/C(C)=N/NC(=O)c2cccc(O)c2)c1,O=C(N/N=C/c1ccccc1)c1ccccc1,O=C(NN=Cc1ccccc1)c1ccccc1,train
D3R_001304,CC(=O)Nc1cccc(C(=O)NC(C)(C)C)c1O,c1ccccc1,c1ccccc1,train
D3R_001305,CC(=O)Nc1cccc(C(=O)c2cccc(C)c2)c1,O=C(c1ccccc1)c1ccccc1,O=C(c1ccccc1)c1ccccc1,train
D3R_001306,CC(=O)Nc1cccc(C(=O)c2cccc(CC(F)(F)F)c2)c1,O=C(c1ccccc1)c1ccccc1,O=C(c1ccccc1)c1ccccc1,train
D3R_001307,CC(=O)Nc1cccc(C(=O)c2cccc(N(c3ccc(C(F)(F)F)cc3)c3ccc(C(F)(F)F)cc3)c2)c1,O=C(c1ccccc1)c1cccc(N(c2ccccc2)c2ccccc2)c1,O=C(c1ccccc1)c1cccc(N(c2ccccc2)c2ccccc2)c1,train
D3R_001308,CC(=O)Nc1cccc(C(=O)c2cccc(N(c3ccccc3)c3ccccc3)c2)c1,O=C(c1ccccc1)c1cccc(N(c2ccccc2)c2ccccc2)c1,O=C(c1ccccc1)c1cccc(N(c2ccccc2)c2ccccc2)c1,train
D3R_001309,CC(=O)Nc1cccc(C(=O)c2cccc(NC(C)=O)c2)c1,O=C(c1ccccc1)c1ccccc1,O=C(c1ccccc1)c1ccccc1,train
D3R_001310,CC(=O)Nc1cccc(C(=O)c2cccc(O)c2)c1,O=C(c1ccccc1)c1ccccc1,O=C(c1ccccc1)c1ccccc1,train
D3R_001311,CC(=O)Nc1cccc(CNc2ccc3cc(C#N)ccc3n2)c1,c1ccc(CNc2ccc3ccccc3n2)cc1,c1ccc(CNc2ccc3ccccc3n2)cc1,train
D3R_001312,CC(=O)Nc1cccc(CNc2ncc(Cl)cc2F)c1,c1ccc(CNc2ccccn2)cc1,c1ccc(CNc2ccccn2)cc1,train
D3R_001313,CC(=O)Nc1cccc(Cl)c1,c1ccccc1,c1ccccc1,train
D3R_001314,CC(=O)Nc1cccc(NC(=O)/C=C/c2c(Cl)cccc2Cl)c1,O=C(/C=C/c1ccccc1)Nc1ccccc1,O=C(C=Cc1ccccc1)Nc1ccccc1,train
D3R_001315,CC(=O)Nc1cccc(NC(=O)C(=O)NCC2CCN(C(=O)c3ccncc3)CC2)c1,O=C(NCC1CCN(C(=O)c2ccncc2)CC1)C(=O)Nc1ccccc1,O=C(NCC1CCN(C(=O)c2ccncc2)CC1)C(=O)Nc1ccccc1,valid
D3R_001316,CC(=O)Nc1cccc(NC(=O)C[S@](=O)Cc2ccc(Cl)cc2Cl)c1,O=C(C[S@](=O)Cc1ccccc1)Nc1ccccc1,O=C(CS(=O)Cc1ccccc1)Nc1ccccc1,train
D3R_001317,CC(=O)Nc1cccc(NC(=O)Cc2cccc(C(F)(F)F)c2)c1,O=C(Cc1ccccc1)Nc1ccccc1,O=C(Cc1ccccc1)Nc1ccccc1,train
D3R_001318,CC(=O)Nc1cccc(NC(=O)Cn2cc(OCc3ccccc3)c(=O)cc2C)c1,O=C(Cn1ccc(=O)c(OCc2ccccc2)c1)Nc1ccccc1,O=C(Cn1ccc(=O)c(OCc2ccccc2)c1)Nc1ccccc1,train
D3R_001319,CC(=O)Nc1cccc(NC(=O)N(C)CCOc2ccccc2)c1C,O=C(NCCOc1ccccc1)Nc1ccccc1,O=C(NCCOc1ccccc1)Nc1ccccc1,train
D3R_001320,CC(=O)Nc1cccc(NC(=O)N(C)[C@@H]2CCC[C@@H](C)C2)c1C,O=C(Nc1ccccc1)NC1CCCCC1,O=C(Nc1ccccc1)NC1CCCCC1,train
D3R_001321,CC(=O)Nc1cccc(NC(=O)N2CCO[C@H](c3ccc(Cl)cc3)C2)c1,O=C(Nc1ccccc1)N1CCO[C@H](c2ccccc2)C1,O=C(Nc1ccccc1)N1CCOC(c2ccccc2)C1,train
D3R_001322,CC(=O)Nc1cccc(NC(=O)N2CC[C@H](OCCC(C)C)C2)c1,O=C(Nc1ccccc1)N1CCCC1,O=C(Nc1ccccc1)N1CCCC1,train
D3R_001323,CC(=O)Nc1cccc(NC(=O)NCC[C@@H]2C[C@H]3CC[C@@H]2C3)c1C,O=C(NCC[C@@H]1C[C@H]2CC[C@@H]1C2)Nc1ccccc1,O=C(NCCC1CC2CCC1C2)Nc1ccccc1,train
D3R_001324,CC(=O)Nc1cccc(NC(=O)NCc2ccnc(OC(C)(C)C)c2)c1,O=C(NCc1ccncc1)Nc1ccccc1,O=C(NCc1ccncc1)Nc1ccccc1,train
D3R_001325,CC(=O)Nc1cccc(NC(=O)[C@@H](C)SCc2cccc3ccccc23)c1,O=C(CSCc1cccc2ccccc12)Nc1ccccc1,O=C(CSCc1cccc2ccccc12)Nc1ccccc1,train
D3R_001326,CC(=O)Nc1cccc(NC(=O)[C@@H]2CC(=O)N(c3ccc(Cl)cc3)C2)c1,O=C(Nc1ccccc1)[C@@H]1CC(=O)N(c2ccccc2)C1,O=C(Nc1ccccc1)C1CC(=O)N(c2ccccc2)C1,train
D3R_001327,CC(=O)Nc1cccc(NC(=O)c2cc(=O)c3ccccc3o2)c1,O=C(Nc1ccccc1)c1cc(=O)c2ccccc2o1,O=C(Nc1ccccc1)c1cc(=O)c2ccccc2o1,valid
D3R_001328,CC(=O)Nc1cccc(NC(=O)c2cc(Cl)sc2Cl)c1,O=C(Nc1ccccc1)c1ccsc1,O=C(Nc1ccccc1)c1ccsc1,train
D3R_001329,CC(=O)Nc1cccc(NC(=O)c2ccnc(OC3CCCCC3)c2)c1,O=C(Nc1ccccc1)c1ccnc(OC2CCCCC2)c1,O=C(Nc1ccccc1)c1ccnc(OC2CCCCC2)c1,valid
D3R_001330,CC(=O)Nc1cccc(NCC(=O)NCC(=O)Nc2cccc(Cl)c2C)c1,O=C(CNc1ccccc1)NCC(=O)Nc1ccccc1,O=C(CNc1ccccc1)NCC(=O)Nc1ccccc1,valid
D3R_001331,CC(=O)Nc1cccc(N[C@@H](C)C(=O)NC[C@@H](C)c2ccccc2)c1C,O=C(CNc1ccccc1)NCCc1ccccc1,O=C(CNc1ccccc1)NCCc1ccccc1,train
D3R_001332,CC(=O)Nc1cccc(N[C@H](C)C(=O)NC[C@H](C)c2ccccc2)c1C,O=C(CNc1ccccc1)NCCc1ccccc1,O=C(CNc1ccccc1)NCCc1ccccc1,train
D3R_001333,CC(=O)Nc1cccc(Nc2nc3ccc(C)cc3s2)c1,c1ccc(Nc2nc3ccccc3s2)cc1,c1ccc(Nc2nc3ccccc3s2)cc1,train
D3R_001334,CC(=O)Nc1cccc(OCCNC(=O)N[C@H](C)c2ccc(Cl)c(Cl)c2)c1,O=C(NCCOc1ccccc1)NCc1ccccc1,O=C(NCCOc1ccccc1)NCc1ccccc1,train
D3R_001335,CC(=O)Nc1cccc([C@@H](C)NC(=O)NCc2cccc3c2OCO3)c1,O=C(NCc1ccccc1)NCc1cccc2c1OCO2,O=C(NCc1ccccc1)NCc1cccc2c1OCO2,test
D3R_001336,CC(=O)Nc1cccc([C@@H](C)OC(=O)[C@@H](C)c2ccc(Cl)s2)c1,O=C(Cc1cccs1)OCc1ccccc1,O=C(Cc1cccs1)OCc1ccccc1,train
D3R_001337,CC(=O)Nc1cccc([C@@H](C)OC(=O)c2cnc([C@H]3CCCO3)s2)c1,O=C(OCc1ccccc1)c1cnc([C@H]2CCCO2)s1,O=C(OCc1ccccc1)c1cnc(C2CCCO2)s1,train
D3R_001338,CC(=O)Nc1cccc2c1C(=O)C(C)=C(C)C2=O,O=C1C=CC(=O)c2ccccc21,O=C1C=CC(=O)c2ccccc21,train
D3R_001339,CC(=O)Nc1cccc2c1CCN(C(=O)NCCCC(C)(C)CO)C2,c1ccc2c(c1)CCNC2,c1ccc2c(c1)CCNC2,train
D3R_001340,CC(=O)Nc1cccc2c1CCN(C(=O)N[C@@H](C)c1ccc(Cl)cc1)C2,O=C(NCc1ccccc1)N1CCc2ccccc2C1,O=C(NCc1ccccc1)N1CCc2ccccc2C1,valid
D3R_001341,CC(=O)Nc1cccc2c1CCN(CC(=O)N1CCCC[C@H]1C)C2,O=C(CN1CCc2ccccc2C1)N1CCCCC1,O=C(CN1CCc2ccccc2C1)N1CCCCC1,valid
D3R_001342,CC(=O)Nc1cccc2c1CCN(CC(=O)N[C@](C)(C#N)C(C)C)C2,c1ccc2c(c1)CCNC2,c1ccc2c(c1)CCNC2,train
D3R_001343,CC(=O)Nc1cccc2nc3cc(-c4ccccc4)ccc3nc12,c1ccc(-c2ccc3nc4ccccc4nc3c2)cc1,c1ccc(-c2ccc3nc4ccccc4nc3c2)cc1,train
D3R_001344,CC(=O)Nc1cccc2nc3cc(C)ccc3nc12,c1ccc2nc3ccccc3nc2c1,c1ccc2nc3ccccc3nc2c1,train
D3R_001345,CC(=O)Nc1cccc2nc3cc(CC(F)(F)F)ccc3nc12,c1ccc2nc3ccccc3nc2c1,c1ccc2nc3ccccc3nc2c1,train
D3R_001346,CC(=O)Nc1cccc2nc3cc(N(c4ccc(C(F)(F)F)cc4)c4ccc(C(F)(F)F)cc4)ccc3nc12,c1ccc(N(c2ccccc2)c2ccc3nc4ccccc4nc3c2)cc1,c1ccc(N(c2ccccc2)c2ccc3nc4ccccc4nc3c2)cc1,train
D3R_001347,CC(=O)Nc1cccc2nc3cc(N(c4ccccc4)c4ccccc4)ccc3nc12,c1ccc(N(c2ccccc2)c2ccc3nc4ccccc4nc3c2)cc1,c1ccc(N(c2ccccc2)c2ccc3nc4ccccc4nc3c2)cc1,train
D3R_001348,CC(=O)Nc1cccc2nc3cc(N(c4ccccc4C)c4ccccc4C)ccc3nc12,c1ccc(N(c2ccccc2)c2ccc3nc4ccccc4nc3c2)cc1,c1ccc(N(c2ccccc2)c2ccc3nc4ccccc4nc3c2)cc1,train
D3R_001349,CC(=O)Nc1cccc2nc3cc(N)ccc3nc12,c1ccc2nc3ccccc3nc2c1,c1ccc2nc3ccccc3nc2c1,train
D3R_001350,CC(=O)Nc1cccc2nc3cc(O)ccc3nc12,c1ccc2nc3ccccc3nc2c1,c1ccc2nc3ccccc3nc2c1,train
D3R_001351,CC(=O)Nc1ccccc1C#N,c1ccccc1,c1ccccc1,train
D3R_001352,CC(=O)Nc1ccccc1CN1CCOC2(CCCC2)C1,c1ccc(CN2CCOC3(CCCC3)C2)cc1,c1ccc(CN2CCOC3(CCCC3)C2)cc1,train
D3R_001353,CC(=O)Nc1ccccc1N,c1ccccc1,c1ccccc1,train
D3R_001354,CC(=O)Nc1ccccc1NC(=O)/C=C(\C)NNC(=O)c1ccco1,O=C(C=CNNC(=O)c1ccco1)Nc1ccccc1,O=C(C=CNNC(=O)c1ccco1)Nc1ccccc1,train
D3R_001355,CC(=O)Nc1ccccc1OCC(=O)N1CCN(C(=O)c2cccs2)CC1,O=C(COc1ccccc1)N1CCN(C(=O)c2cccs2)CC1,O=C(COc1ccccc1)N1CCN(C(=O)c2cccs2)CC1,test
D3R_001356,CC(=O)Nc1ccccc1Oc1nc2ccc(N)cc2[nH]1,c1ccc(Oc2nc3ccccc3[nH]2)cc1,c1ccc(Oc2nc3ccccc3[nH]2)cc1,train
D3R_001357,CC(=O)Nc1nc(C(=O)NC2CCN(C(=O)C3CCCCC3)CC2)cs1,O=C(NC1CCN(C(=O)C2CCCCC2)CC1)c1cscn1,O=C(NC1CCN(C(=O)C2CCCCC2)CC1)c1cscn1,train
D3R_001358,CC(=O)Nc1nc(C(=O)NCC2CCCCC2)cs1,O=C(NCC1CCCCC1)c1cscn1,O=C(NCC1CCCCC1)c1cscn1,train
D3R_001359,CC(=O)Nc1nc(C(=O)NCCNc2ncccn2)cs1,O=C(NCCNc1ncccn1)c1cscn1,O=C(NCCNc1ncccn1)c1cscn1,valid
D3R_001360,CC(=O)Nc1nc(C(=O)N[C@H](C)c2ccc(Oc3ccccc3)cc2)cs1,O=C(NCc1ccc(Oc2ccccc2)cc1)c1cscn1,O=C(NCc1ccc(Oc2ccccc2)cc1)c1cscn1,test
D3R_001361,CC(=O)Nc1nc(C(=O)Nc2ccc(N(C)C)cc2)cs1,O=C(Nc1ccccc1)c1cscn1,O=C(Nc1ccccc1)c1cscn1,train
D3R_001362,CC(=O)Nc1nc(C(=O)OC[C@H]2CCCO2)cs1,O=C(OC[C@H]1CCCO1)c1cscn1,O=C(OCC1CCCO1)c1cscn1,valid
D3R_001363,CC(=O)Nc1nc(C(=O)Oc2cccc(Br)c2)cs1,O=C(Oc1ccccc1)c1cscn1,O=C(Oc1ccccc1)c1cscn1,train
D3R_001364,CC(=O)Nc1nc(COC(=O)c2cc(F)ccc2Br)cs1,O=C(OCc1cscn1)c1ccccc1,O=C(OCc1cscn1)c1ccccc1,train
D3R_001365,CC(=O)Nc1nc(CSc2nc3ccccc3[nH]2)cs1,c1ccc2[nH]c(SCc3cscn3)nc2c1,c1ccc2[nH]c(SCc3cscn3)nc2c1,train
D3R_001366,CC(=O)Nc1nc2c(s1)CN(CC#N)CC2,c1nc2c(s1)CNCC2,c1nc2c(s1)CNCC2,train
D3R_001367,CC(=O)Nc1nc2cc(NC(=O)Nc3ccc(C)cc3)ccc2s1,O=C(Nc1ccccc1)Nc1ccc2scnc2c1,O=C(Nc1ccccc1)Nc1ccc2scnc2c1,train
D3R_001368,CC(=O)Nc1nc2ccc(CC(=O)NC(C)(C)C)cc2s1,c1ccc2scnc2c1,c1ccc2scnc2c1,train
D3R_001369,CC(=O)Nc1nc2ccc(NC(=O)NCCC(C)C)cc2s1,c1ccc2scnc2c1,c1ccc2scnc2c1,train
D3R_001370,CC(=O)Nc1nc2ccc(NC(=O)NCc3ccccc3)cc2s1,O=C(NCc1ccccc1)Nc1ccc2ncsc2c1,O=C(NCc1ccccc1)Nc1ccc2ncsc2c1,test
D3R_001371,CC(=O)Nc1ncc(S(=O)(=O)NCCc2ccccc2)s1,O=S(=O)(NCCc1ccccc1)c1cncs1,O=S(=O)(NCCc1ccccc1)c1cncs1,train
D3R_001372,CC(=O)Nc1sc2ccccc2c1Br,c1ccc2sccc2c1,c1ccc2sccc2c1,train
D3R_001373,CC(=O)O/N=C1/CC(C)(C)Cc2onc(C)c21,N=C1CCCc2oncc21,N=C1CCCc2oncc21,test
D3R_001374,CC(=O)O/N=C1\C=C/C(=N\OC(C)=O)c2ccccc21,N=C1C=CC(=N)c2ccccc21,N=C1C=CC(=N)c2ccccc21,train
D3R_001375,CC(=O)OC(C1=CC2CC2c2ccccc21)=C(C)C,C1=CC2CC2c2ccccc21,C1=CC2CC2c2ccccc21,train
D3R_001376,CC(=O)OC(OC(C)=O)C1=CC(=O)C=CC1=Nc1c(Cl)cccc1Cl,O=C1C=CC(=Nc2ccccc2)C=C1,O=C1C=CC(=Nc2ccccc2)C=C1,train
D3R_001377,CC(=O)OC(OC(C)=O)c1cc(C(OC(C)=O)OC(C)=O)c(Br)cc1Br,c1ccccc1,c1ccccc1,train
D3R_001378,CC(=O)OC(OC(C)=O)c1ccccc1,c1ccccc1,c1ccccc1,train
D3R_001379,CC(=O)OC(OC(C)=O)c1ccccc1C,c1ccccc1,c1ccccc1,train
D3R_001380,CC(=O)OC(c1ccccc1)C1C=CC=CC=CC=C1,C1=CC=CC(Cc2ccccc2)C=CC=C1,C1=CC=CC(Cc2ccccc2)C=CC=C1,train
D3R_001381,CC(=O)OC1(C)C(=O)C2=COC(COc3ccccc3)=CC2=C(Br)C1=O,O=C1C=C2C=C(COc3ccccc3)OC=C2C(=O)C1,O=C1C=C2C=C(COc3ccccc3)OC=C2C(=O)C1,test
D3R_001382,CC(=O)OC1(C)C2=C(CCCC2C)C(=O)c2occ(C)c21,O=C1C2=C(CCCC2)Cc2ccoc21,O=C1C2=C(CCCC2)Cc2ccoc21,valid
D3R_001383,CC(=O)OC1=C(C)CC2=C1CCCCC=C2c1ccccc1,C1=CC2=C(C1)C(c1ccccc1)=CCCCC2,C1=CC2=C(C1)C(c1ccccc1)=CCCCC2,train
D3R_001384,CC(=O)OC1=C(CC=C(C)C)C(=O)c2ccccc2C1=O,O=C1C=CC(=O)c2ccccc21,O=C1C=CC(=O)c2ccccc21,train
D3R_001385,CC(=O)OC1=C(c2ccc[nH]2)O[B-](F)(F)OC1=C1C=CC=[NH+]1,[BH2-]1OC(c2ccc[nH]2)=CC(=C2C=CC=[NH+]2)O1,[BH2-]1OC(c2ccc[nH]2)=CC(=C2C=CC=[NH+]2)O1,train
D3R_001386,CC(=O)OC1=CC(c2ccccc2)(C(F)(F)F)N=C1C,C1=CC(c2ccccc2)N=C1,C1=CC(c2ccccc2)N=C1,test
D3R_001387,CC(=O)OC1=CC(c2cccs2)(C(F)(F)F)N=C1C,C1=CC(c2cccs2)N=C1,C1=CC(c2cccs2)N=C1,train
D3R_001388,CC(=O)OC1=CC(c2sccc2Br)(C(F)(F)F)C(N2CCCCC2)=C1N,C1=CC(c2cccs2)C(N2CCCCC2)=C1,C1=CC(c2cccs2)C(N2CCCCC2)=C1,valid
D3R_001389,CC(=O)OC1=CC=CC=C([N+](=O)[O-])c2ccccc21,C1=CC=Cc2ccccc2C=C1,C1=CC=Cc2ccccc2C=C1,train
D3R_001390,CC(=O)OC1=CCCc2ccccc21,C1=Cc2ccccc2CC1,C1=Cc2ccccc2CC1,train
D3R_001391,CC(=O)OC1C2C3CC4C5=Nc6ccccc6C51CC2N4C(C)C3CO,c1ccc2c(c1)N=C1C3CC4CCN3C3CC12CC43,c1ccc2c(c1)N=C1C3CC4CCN3C3CC12CC43,test
D3R_001392,CC(=O)OC1C=CC2(C(Cl)=C1)C(c1ccccc1)=C(I)C(=O)N2C,O=C1C=C(c2ccccc2)C2(C=CCC=C2)N1,O=C1C=C(c2ccccc2)C2(C=CCC=C2)N1,train
D3R_001393,CC(=O)OC1CC(C)(C)CC2=CCC3=C(C(=O)c4c(O)cccc4C3=O)C21,O=C1C2=C(C(=O)c3ccccc31)C1CCCCC1=CC2,O=C1C2=C(C(=O)c3ccccc31)C1CCCCC1=CC2,train
D3R_001394,CC(=O)OC1CC2=C(C(=O)c3c(C)nc(N)nc32)C(C)(C)C1,O=C1C2=C(CCCC2)c2ncncc21,O=C1C2=C(CCCC2)c2ncncc21,valid
D3R_001395,CC(=O)OC1CCC2(C)C3CCC4(C)C(C(C)C=CC(C)C(C)C)CCC4C34C=CC2(C=C4C(=O)c2ccccc2)C1,O=C(C1=CC23C=CC14C1CCCC1CCC4C2CCCC3)c1ccccc1,O=C(C1=CC23C=CC14C1CCCC1CCC4C2CCCC3)c1ccccc1,test
D3R_001396,CC(=O)OC1OC(=O)c2ccc3c(c21)C(=O)C=CC3(C)C,O=C1OCc2c1ccc1c2C(=O)C=CC1,O=C1OCc2c1ccc1c2C(=O)C=CC1,train
D3R_001397,CC(=O)OC1OC(c2ccoc2)CC12C(C)C(=O)CC13COC(=O)C1=CC=CC32,O=C1CC2(COC(c3ccoc3)C2)C2C=CC=C3C(=O)OCC32C1,O=C1CC2(COC(c3ccoc3)C2)C2C=CC=C3C(=O)OCC32C1,train
D3R_001398,CC(=O)OCC(=O)C1(COC(C)=O)C2C=Cc3ccccc3C21,C1=CC2CC2c2ccccc21,C1=CC2CC2c2ccccc21,train
D3R_001399,CC(=O)OCC(=O)C12OC(c3ccco3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OC(c3ccco3)OC12,O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OC(c3ccco3)OC12,valid
D3R_001400,CC(=O)OCC(=O)c1cc2c(cc1O)OC(C)(C)C=C2,C1=Cc2ccccc2OC1,C1=Cc2ccccc2OC1,train
D3R_001401,CC(=O)OCC(=O)c1ccc([N+](=O)[O-])cc1,c1ccccc1,c1ccccc1,train
D3R_001402,CC(=O)OCC(C)CC1=Cc2ccccc2C12OC1CC3C4CCC5CC(OC(C)=O)CCC5(C)C4CC(=O)C3(C)C1C2C,O=C1CC2C3CCCCC3CCC2C2CC3OC4(C=Cc5ccccc54)CC3C12,O=C1CC2C3CCCCC3CCC2C2CC3OC4(C=Cc5ccccc54)CC3C12,train
D3R_001403,CC(=O)OCC(Cc1ccccc1)N1C(=O)CCC12C=CC(=O)C=C2,O=C1C=CC2(C=C1)CCC(=O)N2CCc1ccccc1,O=C1C=CC2(C=C1)CCC(=O)N2CCc1ccccc1,train
D3R_001404,CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(Cn1c2nc(=O)n(C)c(=O)c-2nc2cc(C)c(C)cc21)OC(C)=O,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,train
D3R_001405,CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(OC(C)=O)c1cnc(C(C)=O)s1,c1cscn1,c1cscn1,train
D3R_001406,CC(=O)OCC(OC(C)=O)C(OC(C)=O)C1C=Cc2c(cc(C)oc2=O)O1,O=c1occc2c1C=CCO2,O=c1occc2c1C=CCO2,train
D3R_001407,CC(=O)OCC(c1ccccc1)c1ccccc1,c1ccc(Cc2ccccc2)cc1,c1ccc(Cc2ccccc2)cc1,train
D3R_001408,CC(=O)OCC1=C(COC(C)=O)N([O])c2ccccc2N1[O],C1=CNc2ccccc2N1,C1=CNc2ccccc2N1,train
D3R_001409,CC(=O)OCC1=CC2OC2(COC(C)=O)c2ccccc21,C1=CC2OC2c2ccccc21,C1=CC2OC2c2ccccc21,test
D3R_001410,CC(=O)OCC1OC(Oc2c(Cl)cc3c(c2Cl)C(C)(C)C2=CC(=O)C=CC2=N3)C(F)C(OC(C)=O)C1OC(C)=O,O=C1C=CC2=Nc3ccc(OC4CCCCO4)cc3CC2=C1,O=C1C=CC2=Nc3ccc(OC4CCCCO4)cc3CC2=C1,train
D3R_001411,CC(=O)OCC1OC(Oc2cccc3c2C(=O)C=CC3=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,O=C1C=CC(=O)c2c(OC3CCCCO3)cccc21,O=C1C=CC(=O)c2c(OC3CCCCO3)cccc21,train
D3R_001412,CC(=O)OCC1OC(c2ccc3c(c2O)C(=O)C(Br)=CC3=O)CC(OC(C)=O)C1OC(C)=O,O=C1C=CC(=O)c2cc(C3CCCCO3)ccc21,O=C1C=CC(=O)c2cc(C3CCCCO3)ccc21,train
D3R_001413,CC(=O)OCCOc1cc(=C(C#N)C#N)ccc1=C(C#N)C#N,C=c1ccc(=C)cc1,C=c1ccc(=C)cc1,train
D3R_001414,CC(=O)OCC[C@@H]1S/C(=N/N=C/c2c3ccccc3cc3ccccc23)NC1=O,O=C1CS/C(=N/N=C/c2c3ccccc3cc3ccccc23)N1,O=C1CSC(=NN=Cc2c3ccccc3cc3ccccc23)N1,valid
D3R_001415,CC(=O)OI(OC(C)=O)c1cccc(C)c1,c1ccccc1,c1ccccc1,train
D3R_001416,CC(=O)OI(OC(C)=O)c1ccccc1[N+](=O)[O-],c1ccccc1,c1ccccc1,train
D3R_001417,CC(=O)O[C@@H](CCc1ccccc1)c1nccn1C,c1ccc(CCCc2ncc[nH]2)cc1,c1ccc(CCCc2ncc[nH]2)cc1,train
D3R_001418,CC(=O)O[C@H](C(=O)NC1CCCC1)c1ccncc1,O=C(Cc1ccncc1)NC1CCCC1,O=C(Cc1ccncc1)NC1CCCC1,valid
D3R_001419,CC(=O)O[C@H]1CC[C@]2(C)C(=CC[C@@H]3[C@H]2CC[C@]2(C)/C(=N/NC(=O)c4ccncc4)CC[C@@H]32)C1,O=C(N/N=C1\CC[C@@H]2C1CC[C@H]1C3CCCCC3=CC[C@@H]21)c1ccncc1,O=C(NN=C1CCC2C1CCC1C3CCCCC3=CCC12)c1ccncc1,test
D3R_001420,CC(=O)Oc1c(C)c(C)c(OC(C)=O)c2c1C(=O)C(C)=C(C)C2=O,O=C1C=CC(=O)c2ccccc21,O=C1C=CC(=O)c2ccccc21,train
D3R_001421,CC(=O)Oc1c(Cl)c(Cl)c2occc2c1Cl,c1ccc2occc2c1,c1ccc2occc2c1,train
D3R_001422,CC(=O)Oc1c(Cl)cc([N+](=O)[O-])cc1Cl,c1ccccc1,c1ccccc1,train
D3R_001423,CC(=O)Oc1c2c(c(OC(C)=O)c3c1C1CC(OC(=O)CI)C3(OC(C)=O)C(C)O1)C(=O)C1=C(C2=O)C2OC(=O)CC2OC1C,O=C1CC2OCC3=C(C(=O)c4cc5c(cc4C3=O)C3CCC5OC3)C2O1,O=C1CC2OCC3=C(C(=O)c4cc5c(cc4C3=O)C3CCC5OC3)C2O1,train
D3R_001424,CC(=O)Oc1c2ssnc-2c2ccccc2c1=O,O=c1cc2ssnc-2c2ccccc12,O=c1cc2ssnc-2c2ccccc12,train
D3R_001425,CC(=O)Oc1cc(O)c2c(c1OC(C)=O)C(=O)C=C(Cl)C2=O,O=C1C=CC(=O)c2ccccc21,O=C1C=CC(=O)c2ccccc21,train
D3R_001426,CC(=O)Oc1cc(OC(C)=O)cc(OC(C)=O)c1,c1ccccc1,c1ccccc1,train
D3R_001427,CC(=O)Oc1cc([N+](=O)[O-])ccc1N=C1C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C1,O=C1C=CC(=Nc2ccccc2)C=C1,O=C1C=CC(=Nc2ccccc2)C=C1,train
D3R_001428,CC(=O)Oc1cc2c(cc1C(C)C)C(=O)C(O)=C1C(C)(C)CCCC12C,O=C1C=C2CCCCC2c2ccccc21,O=C1C=C2CCCCC2c2ccccc21,train
D3R_001429,CC(=O)Oc1cc2c3c(c1C)C(=O)C(=O)C(C)=C3OCC2C,O=C1C=C2OCCc3cccc(c32)C1=O,O=C1C=C2OCCc3cccc(c32)C1=O,train
D3R_001430,CC(=O)Oc1cc2oc(=O)cc(C)c2cc1O,O=c1ccc2ccccc2o1,O=c1ccc2ccccc2o1,train
D3R_001431,CC(=O)Oc1ccc(/C(C)=N\NC(=O)c2cc(C)oc2C)cc1,O=C(N/N=C\c1ccccc1)c1ccoc1,O=C(NN=Cc1ccccc1)c1ccoc1,train
D3R_001432,CC(=O)Oc1ccc(C=CC(=O)O)cc1,c1ccccc1,c1ccccc1,train
D3R_001433,CC(=O)Oc1ccc(OC(C)=O)c2c1C(=O)C=CC2=O,O=C1C=CC(=O)c2ccccc21,O=C1C=CC(=O)c2ccccc21,train
D3R_001434,CC(=O)Oc1ccc(OC(C)=O)c2c1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,C1=CC2CC1c1ccccc12,C1=CC2CC1c1ccccc12,train
